Location,Time,AgeGrp,AgeGrpStart,PopMale,PopFemale,PopTotal
World,2023,59,59,39814.632,41332.259,81146.891
World,2023,60,60,38145.552,39839.077,77984.629
World,2023,61,61,33906.83,35759.144,69665.974
World,2023,62,62,31136.965,33189.374,64326.34
World,2023,63,63,30267.515,32549.567,62817.082
World,2023,64,64,29790.108,32296.992,62087.101
World,2023,65,65,29751.728,32517.958,62269.686
World,2023,66,66,28639.663,31657.414,60297.078
World,2023,67,67,27242.724,30505.133,57747.857
World,2023,68,68,26117.356,29611.027,55728.382
World,2023,69,69,24488.287,28122.475,52610.762
World,2023,70,70,23151.615,26955.75,50107.365
World,2023,71,71,21597.299,25487.779,47085.077
World,2023,72,72,19978.467,23876.301,43854.768
World,2023,73,73,18552.148,22435.084,40987.232
World,2023,74,74,16843.35,20555.357,37398.707
World,2023,75,75,15434.922,19009.562,34444.484
World,2023,76,76,14009.272,17495.286,31504.557
World,2023,77,77,12168.468,15448.903,27617.371
World,2023,78,78,10701.261,13805.503,24506.764
World,2023,79,79,9781.158,12851.272,22632.43
World,2023,80,80,8900.682,12021.166,20921.848
World,2023,81,81,8086.309,11315.288,19401.597
World,2023,82,82,7294.68,10573.004,17867.683
World,2023,83,83,6440.008,9666.219,16106.227
World,2023,84,84,5619.39,8708.894,14328.283
World,2023,85,85,4889.319,7833.231,12722.55
World,2023,86,86,4178.397,6954.111,11132.508
World,2023,87,87,3501.562,6075.004,9576.566
World,2023,88,88,2873.898,5205.961,8079.859
World,2023,89,89,2313.224,4377.361,6690.585
World,2023,90,90,1839.282,3674.564,5513.846
World,2023,91,91,1437.22,3039.055,4476.276
World,2023,92,92,1105.393,2469.374,3574.767
World,2023,93,93,823.523,1957.48,2781.003
World,2023,94,94,591.786,1506.577,2098.363
World,2023,95,95,414.264,1128.956,1543.219
World,2023,96,96,280.526,822.677,1103.203
World,2023,97,97,185.286,590.703,775.989
World,2023,98,98,118.793,411.597,530.389
World,2023,99,99,73.7,275.33,349.031
World,2023,100+,100,102.649,447.123,549.771
World,2024,0,0,66241.716,63034.518,129276.234
World,2024,1,1,65795.647,62607.431,128403.077
World,2024,2,2,65934.004,62715.426,128649.429
World,2024,3,3,66346.375,63051.269,129397.644
World,2024,4,4,67571.549,64042.005,131613.554
World,2024,5,5,68878.822,65155.258,134034.081
World,2024,6,6,69961.882,66123.151,136085.033
World,2024,7,7,71004.996,66996.204,138001.2
World,2024,8,8,71078.795,66970.962,138049.756
World,2024,9,9,71066.514,66875.557,137942.071
World,2024,10,10,71207.254,66924.314,138131.568
World,2024,11,11,71448.542,67051.836,138500.378
World,2024,12,12,71090.237,66636.704,137726.941
World,2024,13,13,70172.923,65743.926,135916.849
World,2024,14,14,69747.75,65325.174,135072.924
World,2024,15,15,69162.118,64796.944,133959.062
World,2024,16,16,68177.735,63925.847,132103.582
World,2024,17,17,67088.121,62970.082,130058.204
World,2024,18,18,66115.139,62118.032,128233.17
World,2024,19,19,65339.23,61447.654,126786.885
World,2024,20,20,64640.354,60861.92,125502.274
World,2024,21,21,64036.266,60352.331,124388.597
World,2024,22,22,63669.753,60024.291,123694.045
World,2024,23,23,63585.445,59916.351,123501.796
World,2024,24,24,62980.736,59355.134,122335.87
World,2024,25,25,62149.943,58615.31,120765.253
World,2024,26,26,61856.222,58348.804,120205.026
World,2024,27,27,61716.423,58221.857,119938.28
World,2024,28,28,61658.107,58173.174,119831.281
World,2024,29,29,61508.654,58070.294,119578.948
World,2024,30,30,61298.454,57952.673,119251.127
World,2024,31,31,61271.41,58029.789,119301.198
World,2024,32,32,61531.261,58367.342,119898.603
World,2024,33,33,62870.943,59667.085,122538.028
World,2024,34,34,63412.349,60286.516,123698.864
World,2024,35,35,62307.546,59388.501,121696.048
World,2024,36,36,61633.723,58906.022,120539.745
World,2024,37,37,60826.69,58341.423,119168.114
World,2024,38,38,59281.996,57067.739,116349.735
World,2024,39,39,57694.844,55720.317,113415.16
World,2024,40,40,56233.438,54420.393,110653.832
World,2024,41,41,55588.995,53871.042,109460.037
World,2024,42,42,54650.858,53058.511,107709.369
World,2024,43,43,52992.409,51557.683,104550.092
World,2024,44,44,51525.835,50272.722,101798.557
World,2024,45,45,49817.376,48751.631,98569.008
World,2024,46,46,48369.437,47497.082,95866.519
World,2024,47,47,47679.768,46992.901,94672.668
World,2024,48,48,47249.622,46753.874,94003.497
World,2024,49,49,47037.474,46700.743,93738.217
World,2024,50,50,47054.692,46860.713,93915.406
World,2024,51,51,46753.127,46729.516,93482.643
World,2024,52,52,46323.204,46494.707,92817.912
World,2024,53,53,46012.389,46340.724,92353.113
World,2024,54,54,45199.365,45671.576,90870.942
World,2024,55,55,44028.016,44756.803,88784.819
World,2024,56,56,42212.503,43165.446,85377.95
World,2024,57,57,40613.435,41718.361,82331.795
World,2024,58,58,40204.643,41506.272,81710.915
World,2024,59,59,39627.999,41139.115,80767.114
World,2024,60,60,39287.319,41020.806,80308.125
World,2024,61,61,37592.688,39509.978,77102.666
World,2024,62,62,33362.304,35427.469,68789.774
World,2024,63,63,30591.028,32849.315,63440.342
World,2024,64,64,29691.708,32185.154,61876.862
World,2024,65,65,29180.368,31906.23,61086.598
World,2024,66,66,29097.085,32093.86,61190.944
World,2024,67,67,27960.46,31208.928,59169.387
World,2024,68,68,26547.096,30034.677,56581.773
World,2024,69,69,25397.236,29113.341,54510.577
World,2024,70,70,23754.038,27601.15,51355.189
World,2024,71,71,22398.282,26406.787,48805.069
World,2024,72,72,20837.868,24918.331,45756.198
World,2024,73,73,19220.298,23292.193,42512.49
World,2024,74,74,17788.507,21830.535,39619.042
World,2024,75,75,16094.376,19945.697,36040.073
World,2024,76,76,14697.094,18392.386,33089.48
World,2024,77,77,13280.581,16866.599,30147.179
World,2024,78,78,11471.915,14827.623,26299.538
World,2024,79,79,10026.847,13185.668,23212.516
World,2024,80,80,9106.342,12214.397,21320.739
World,2024,81,81,8227.629,11363.273,19590.902
World,2024,82,82,7411.933,10626.969,18038.903
World,2024,83,83,6627.052,9861.591,16488.643
World,2024,84,84,5793.938,8946.849,14740.787
World,2024,85,85,4999.239,7990.006,12989.245
World,2024,86,86,4299.27,7119.918,11419.189
World,2024,87,87,3626.916,6257.448,9884.364
World,2024,88,88,2996.423,5406.039,8402.461
World,2024,89,89,2420.334,4574.631,6994.965
World,2024,90,90,1913.943,3792.168,5706.111
World,2024,91,91,1493.75,3134.314,4628.065
World,2024,92,92,1144.163,2547.82,3691.983
World,2024,93,93,860.505,2029.436,2889.941
World,2024,94,94,626.097,1574.505,2200.602
World,2024,95,95,438.846,1184.835,1623.681
World,2024,96,96,299.366,867.033,1166.399
World,2024,97,97,197.484,616.02,813.505
World,2024,98,98,126.88,430.184,557.064
World,2024,99,99,79.115,291.051,370.166
World,2024,100+,100,110.838,476.16,586.998
World,2025,0,0,66317.861,63169.762,129487.624
World,2025,1,1,65795.541,62672.039,128467.58
World,2025,2,2,65602.341,62437.397,128039.739
World,2025,3,3,65792.538,62594.029,128386.568
World,2025,4,4,66229.505,62951.096,129180.601
World,2025,5,5,67470.646,63955.159,131425.805
World,2025,6,6,68791.12,65078.592,133869.712
World,2025,7,7,69885.821,66055.435,135941.255
World,2025,8,8,70938.664,66936.784,137875.449
World,2025,9,9,71020.452,66918.681,137939.133
World,2025,10,10,71013.129,66827.978,137841.107
World,2025,11,11,71154.594,66880.024,138034.618
World,2025,12,12,71392.834,67007.905,138400.739
World,2025,13,13,71029.525,66591.59,137621.114
World,2025,14,14,70105.129,65696.106,135801.234
World,2025,15,15,69674.531,65275.266,134949.797
World,2025,16,16,69097.291,64752.902,133850.193
World,2025,17,17,68130.573,63896.238,132026.812
World,2025,18,18,67064.326,62962.124,130026.449
World,2025,19,19,66114.716,62132.084,128246.799
World,2025,20,20,65358.349,61477.529,126835.878
World,2025,21,21,64679.564,60898.713,125578.277
World,2025,22,22,64074.901,60379.093,124453.994
World,2025,23,23,63689.041,60030.612,123719.654
World,2025,24,24,63567.917,59894.544,123462.461
World,2025,25,25,62948.479,59313.632,122262.111
World,2025,26,26,62097.946,58552.45,120650.395
World,2025,27,27,61774.058,58270.658,120044.716
World,2025,28,28,61617.88,58133.179,119751.058
World,2025,29,29,61545.56,58078.243,119623.803
World,2025,30,30,61379.75,57971.452,119351.201
World,2025,31,31,61164.632,57852.204,119016.836
World,2025,32,32,61126.425,57926.677,119053.101
World,2025,33,33,61398.818,58265.274,119664.092
World,2025,34,34,62721.645,59560.101,122281.747
World,2025,35,35,63265.822,60179.107,123444.929
World,2025,36,36,62133.954,59275.014,121408.968
World,2025,37,37,61449.281,58788.923,120238.204
World,2025,38,38,60645.166,58220.666,118865.833
World,2025,39,39,59068.764,56939.827,116008.591
World,2025,40,40,57478.459,55589.785,113068.243
World,2025,41,41,56014.603,54287.473,110302.076
World,2025,42,42,55342.99,53733.668,109076.658
World,2025,43,43,54416.882,52921.28,107338.163
World,2025,44,44,52732.495,51416.718,104149.213
World,2025,45,45,51268.192,50129.635,101397.826
World,2025,46,46,49555.764,48605.575,98161.339
World,2025,47,47,48101.142,47346.414,95447.556
World,2025,48,48,47410.849,46835.844,94246.693
World,2025,49,49,46964.194,46587.55,93551.743
World,2025,50,50,46741.374,46524.398,93265.772
World,2025,51,51,46737.983,46672.293,93410.277
World,2025,52,52,46407.275,46527.613,92934.888
World,2025,53,53,45957.364,46280.194,92237.557
World,2025,54,54,45614.287,46111.776,91726.063
World,2025,55,55,44781.692,45430.796,90212.489
World,2025,56,56,43591.747,44504.182,88095.929
World,2025,57,57,41762.219,42903.355,84665.575
World,2025,58,58,40146.686,41445.112,81591.798
World,2025,59,59,39706.276,41215.044,80921.319
World,2025,60,60,39095.778,40827.516,79923.293
World,2025,61,61,38714.838,40683.764,79398.602
World,2025,62,62,36993.395,39152.993,76146.387
World,2025,63,63,32779.227,35068.342,67847.568
World,2025,64,64,30007.516,32479.945,62487.46
World,2025,65,65,29082.868,31792.183,60875.051
World,2025,66,66,28538.317,31485.217,60023.533
World,2025,67,67,28410.814,31637.899,60048.713
World,2025,68,68,27252.242,30727.924,57980.166
World,2025,69,69,25821.88,29529.735,55351.615
World,2025,70,70,24642.569,28573.653,53216.221
World,2025,71,71,22985.706,27034.585,50020.29
World,2025,72,72,21616.178,25813.883,47430.061
World,2025,73,73,20052.409,24307.008,44359.416
World,2025,74,74,18434.769,22664.563,41099.332
World,2025,75,75,17002.217,21185.683,38187.901
World,2025,76,76,15328.323,19301.468,34629.791
World,2025,77,77,13940.133,17740.184,31680.317
World,2025,78,78,12533.719,16203.066,28736.785
World,2025,79,79,10759.795,14172.458,24932.252
World,2025,80,80,9338.349,12532.189,21870.537
World,2025,81,81,8426.044,11549.488,19975.532
World,2025,82,82,7554.051,10678.929,18232.981
World,2025,83,83,6744.731,9916.241,16660.972
World,2025,84,84,5973.105,9132.079,15105.184
World,2025,85,85,5166.398,8214.189,13380.586
World,2025,86,86,4407.118,7265.427,11672.546
World,2025,87,87,3741.427,6407.139,10148.566
World,2025,88,88,3112.922,5570.23,8683.152
World,2025,89,89,2532.773,4754.278,7287.051
World,2025,90,90,2011.313,3967.725,5979.038
World,2025,91,91,1560.6,3238.091,4798.69
World,2025,92,92,1193.607,2629.91,3823.517
World,2025,93,93,895.087,2096.796,2991.884
World,2025,94,94,657.753,1634.97,2292.723
World,2025,95,95,467.067,1240.312,1707.379
World,2025,96,96,319.096,911.569,1230.666
World,2025,97,97,211.947,650.254,862.201
World,2025,98,98,136.181,449.678,585.86
World,2025,99,99,85.145,305.041,390.187
World,2025,100+,100,120.27,509.437,629.707
World,2026,0,0,66343.823,63247.071,129590.894
World,2026,1,1,65881.427,62818.469,128699.897
World,2026,2,2,65605.28,62504.8,128110.08
World,2026,3,3,65463.073,62317.743,127780.815
World,2026,4,4,65677.648,62495.219,128172.867
World,2026,5,5,66130.924,62865.877,128996.801
World,2026,6,6,67385.277,63880.177,131265.454
World,2026,7,7,68717.061,65012.179,133729.239
World,2026,8,8,69821.333,65997.057,135818.389
World,2026,9,9,70881.742,66885.163,137766.905
World,2026,10,10,70968.326,66871.564,137839.89
World,2026,11,11,70961.577,66784,137745.578
World,2026,12,12,71099.962,66836.366,137936.329
World,2026,13,13,71332.935,66962.939,138295.873
World,2026,14,14,70962.246,66543.774,137506.02
World,2026,15,15,70032.704,65646.337,135679.041
World,2026,16,16,69610.795,65231.472,134842.266
World,2026,17,17,69051.468,64723.589,133775.057
World,2026,18,18,68108.61,63888.8,131997.409
World,2026,19,19,67066.221,62976.926,130043.148
World,2026,20,20,66136.584,62162.886,128299.47
World,2026,21,21,65401.187,61515.605,126916.791
World,2026,22,22,64722.251,60927.065,125649.315
World,2026,23,23,64098.247,60387.346,124485.592
World,2026,24,24,63675.037,60010.781,123685.818
World,2026,25,25,63538.791,59854.902,123393.693
World,2026,26,26,62899.259,59252.326,122151.584
World,2026,27,27,62018.419,58476.065,120494.484
World,2026,28,28,61678.234,58183.757,119861.991
World,2026,29,29,61507.747,58039.829,119547.576
World,2026,30,30,61418.035,57980.503,119398.538
World,2026,31,31,61246.781,57871.847,119118.629
World,2026,32,32,61020.187,57749.893,118770.08
World,2026,33,33,60995.374,57825.501,118820.875
World,2026,34,34,61251.191,58159.503,119410.694
World,2026,35,35,62575.961,59453.503,122029.464
World,2026,36,36,63089.949,60065.14,123155.089
World,2026,37,37,61947.632,59157.58,121105.212
World,2026,38,38,61266.316,58667.901,119934.217
World,2026,39,39,60428.231,58091.772,118520.004
World,2026,40,40,58848.889,56808.15,115657.038
World,2026,41,41,57256.565,55455.619,112712.185
World,2026,42,42,55765.826,54149.225,109915.051
World,2026,43,43,55106.222,53595.249,108701.471
World,2026,44,44,54152.654,52778.455,106931.109
World,2026,45,45,52471.639,51271.988,103743.628
World,2026,46,46,51001.87,49981.385,100983.255
World,2026,47,47,49283.418,48453.025,97736.443
World,2026,48,48,47831.323,47188.766,95020.088
World,2026,49,49,47125.663,46669.569,93795.232
World,2026,50,50,46669.84,46411.832,93081.672
World,2026,51,51,46428.182,46337.45,92765.632
World,2026,52,52,46395.194,46471.711,92866.905
World,2026,53,53,46044.993,46314.57,92359.564
World,2026,54,54,45564.276,46053.158,91617.434
World,2026,55,55,45198.774,45871.453,91070.227
World,2026,56,56,44344.452,45177.914,89522.366
World,2026,57,57,43136.15,44239.526,87375.675
World,2026,58,58,41292.505,42628.132,83920.637
World,2026,59,59,39655.74,41156.768,80812.508
World,2026,60,60,39181.865,40906.495,80088.361
World,2026,61,61,38535.931,40495.694,79031.625
World,2026,62,62,38111.853,40323.878,78435.73
World,2026,63,63,36368.125,38772.634,75140.758
World,2026,64,64,32171.062,34685.971,66857.034
World,2026,65,65,29402.395,32087.942,61490.338
World,2026,66,66,28452.555,31376.123,59828.678
World,2026,67,67,27874.785,31039.765,58914.55
World,2026,68,68,27704.24,31156.675,58860.914
World,2026,69,69,26522.478,30219.443,56741.921
World,2026,70,70,25069.344,28990,54059.344
World,2026,71,71,23861.572,27997.603,51859.175
World,2026,72,72,22197.967,26436.125,48634.092
World,2026,73,73,20816.267,25190.15,46006.417
World,2026,74,74,19248.22,23662.827,42911.048
World,2026,75,75,17633.457,22003.941,39637.398
World,2026,76,76,16203.69,20509.043,36712.733
World,2026,77,77,14549.18,18625.198,33174.378
World,2026,78,78,13171.327,17056.092,30227.42
World,2026,79,79,11776.759,15507.675,27284.434
World,2026,80,80,10038.306,13486.638,23524.944
World,2026,81,81,8648.774,11854.742,20503.516
World,2026,82,82,7747.457,10862.217,18609.674
World,2026,83,83,6888.002,9976.699,16864.701
World,2026,84,84,6090.908,9192.757,15283.665
World,2026,85,85,5336.575,8394.957,13731.532
World,2026,86,86,4565.307,7482.364,12047.672
World,2026,87,87,3844.394,6548.078,10392.472
World,2026,88,88,3217.923,5709.432,8927.355
World,2026,89,89,2637.001,4904.192,7541.193
World,2026,90,90,2109.962,4129.333,6239.295
World,2026,91,91,1644.505,3393.748,5038.253
World,2026,92,92,1249.883,2721.307,3971.19
World,2026,93,93,935.516,2167.314,3102.831
World,2026,94,94,685.909,1692.707,2378.616
World,2026,95,95,491.947,1290.869,1782.815
World,2026,96,96,340.459,956.246,1296.706
World,2026,97,97,226.44,685.111,911.551
World,2026,98,98,146.391,475.446,621.837
World,2026,99,99,91.589,319.521,411.11
World,2026,100+,100,130.229,541.703,671.933
World,2027,0,0,66394.077,63344.211,129738.288
World,2027,1,1,65916.944,62906.116,128823.061
World,2027,2,2,65694.47,62653.691,128348.16
World,2027,3,3,65468.224,62386.3,127854.523
World,2027,4,4,65350.096,62219.772,127569.868
World,2027,5,5,65580.883,62410.721,127991.603
World,2027,6,6,66047.694,62791.897,128839.591
World,2027,7,7,67313.361,63814.885,131128.247
World,2027,8,8,68654.433,64954.635,133609.068
World,2027,9,9,69766.119,65946.064,135712.183
World,2027,10,10,70830.935,66838.374,137669.308
World,2027,11,11,70918,66827.83,137745.831
World,2027,12,12,70908.057,66740.508,137648.565
World,2027,13,13,71041.22,66791.599,137832.818
World,2027,14,14,71266.56,66915.224,138181.784
World,2027,15,15,70890.505,66493.967,137384.472
World,2027,16,16,69970.127,65602.686,135572.813
World,2027,17,17,69566.542,65202.339,134768.88
World,2027,18,18,69031.315,64716.268,133747.583
World,2027,19,19,68112.624,63903.73,132016.353
World,2027,20,20,67090.534,63007.893,130098.427
World,2027,21,21,66182.513,62201.26,128383.773
World,2027,22,22,65447.274,61544.365,126991.64
World,2027,23,23,64749.013,60935.905,125684.918
World,2027,24,24,64087.348,60368.12,124455.468
World,2027,25,25,63649.476,59971.92,123621.395
World,2027,26,26,63492.505,59793.927,123286.432
World,2027,27,27,62821.756,59176.029,121997.784
World,2027,28,28,61924.986,58389.51,120314.496
World,2027,29,29,61570.541,58090.914,119661.455
World,2027,30,30,61382.253,57942.522,119324.776
World,2027,31,31,61286.45,57881.026,119167.476
World,2027,32,32,61103.122,57769.515,118872.637
World,2027,33,33,60890.59,57648.931,118539.521
World,2027,34,34,60848.93,57719.925,118568.856
World,2027,35,35,61107.926,58053.738,119161.664
World,2027,36,36,62400.724,59339.82,121740.545
World,2027,37,37,62902.255,59946.972,122849.227
World,2027,38,38,61764.193,59036.071,120800.264
World,2027,39,39,61048.029,58538.516,119586.546
World,2027,40,40,60206.048,57959.101,118165.149
World,2027,41,41,58624.545,56672.764,115297.308
World,2027,42,42,57004.973,55316.005,112320.978
World,2027,43,43,55528.111,54010.048,109538.16
World,2027,44,44,54839.26,53451.138,108290.398
World,2027,45,45,53888.681,52631.829,106520.511
World,2027,46,46,52202.659,51122.016,103324.674
World,2027,47,47,50725.163,49826.507,100551.67
World,2027,48,48,49010.18,48293.37,97303.549
World,2027,49,49,47545.448,47021.836,94567.285
World,2027,50,50,46832.274,46493.931,93326.205
World,2027,51,51,46358.91,46225.563,92584.473
World,2027,52,52,46089.161,46138.366,92227.527
World,2027,53,53,46036.342,46259.925,92296.268
World,2027,54,54,45655.211,46088.821,91744.031
World,2027,55,55,45153.82,45814.539,90968.36
World,2027,56,56,44763.375,45618.709,90382.084
World,2027,57,57,43887.453,44912.647,88800.101
World,2027,58,58,42660.521,43961.253,86621.774
World,2027,59,59,40797.876,42337.296,83135.173
World,2027,60,60,39138.867,40851.028,79989.895
World,2027,61,61,38629.734,40577.552,79207.285
World,2027,62,62,37945.647,40141.007,78086.655
World,2027,63,63,37481.574,39939.767,77421.341
World,2027,64,64,35714.147,38366.584,74080.731
World,2027,65,65,31539.13,34279.48,65818.61
World,2027,66,66,28774.788,31672.248,60447.037
World,2027,67,67,27799.639,30935.106,58734.745
World,2027,68,68,27189.69,30568.586,57758.275
World,2027,69,69,26974.413,30646.994,57621.406
World,2027,70,70,25763.453,29675,55438.454
World,2027,71,71,24288.735,28413.059,52701.795
World,2027,72,72,23058.459,27387.647,50446.106
World,2027,73,73,21389.771,25804.981,47194.752
World,2027,74,74,19994.822,24531.323,44526.145
World,2027,75,75,18425.311,22983.069,41408.38
World,2027,76,76,16816.819,21309.15,38125.969
World,2027,77,77,15389.042,19797.096,35186.139
World,2027,78,78,13755.514,17914.197,31669.711
World,2027,79,79,12389.508,16337.164,28726.672
World,2027,80,80,11006.454,14777.383,25783.838
World,2027,81,81,9312.736,12773.268,22086.003
World,2027,82,82,7958.826,11152.956,19111.782
World,2027,83,83,7073.941,10155.192,17229.133
World,2027,84,84,6232.422,9259.901,15492.323
World,2027,85,85,5451.77,8459.853,13911.623
World,2027,86,86,4724.193,7656.553,12380.746
World,2027,87,87,3991.214,6755.265,10746.479
World,2027,88,88,3313.763,5843.568,9157.331
World,2027,89,89,2731.09,5031.485,7762.575
World,2027,90,90,2201.151,4264.022,6465.173
World,2027,91,91,1729.025,3536.637,5265.662
World,2027,92,92,1320.326,2856.676,4177.002
World,2027,93,93,981.49,2245.803,3227.294
World,2027,94,94,717.909,1751.628,2469.536
World,2027,95,95,514.076,1339.023,1853.099
World,2027,96,96,359.341,997.282,1356.623
World,2027,97,97,242.038,719.999,962.037
World,2027,98,98,156.667,501.901,658.568
World,2027,99,99,98.556,338.31,436.866
World,2027,100+,100,140.827,573.744,714.571
World,2028,0,0,66460.041,63454.501,129914.542
World,2028,1,1,65975.85,63013.232,128989.083
World,2028,2,2,65732.742,62743.946,128476.688
World,2028,3,3,65559.192,62536.556,128095.749
World,2028,4,4,65356.611,62289.181,127645.792
World,2028,5,5,65254.573,62135.988,127390.561
World,2028,6,6,65498.855,62337.347,127836.202
World,2028,7,7,65977.291,62727.476,128704.767
World,2028,8,8,67252.249,63758.302,131010.55
World,2028,9,9,68600.523,64904.362,133504.885
World,2028,10,10,69716.509,65899.838,135616.347
World,2028,11,11,70781.489,66794.976,137576.465
World,2028,12,12,70865.295,66784.621,137649.916
World,2028,13,13,70850.114,66696.016,137546.13
World,2028,14,14,70975.746,66744.22,137719.965
World,2028,15,15,71195.554,66865.652,138061.206
World,2028,16,16,70828.517,66450.466,137278.984
World,2028,17,17,69927.02,65573.88,135500.9
World,2028,18,18,69547.874,65195.419,134743.293
World,2028,19,19,69036.808,64731.527,133768.335
World,2028,20,20,68138.489,63935.048,132073.536
World,2028,21,21,67138.363,63046.728,130185.091
World,2028,22,22,66230.647,62230.519,128461.166
World,2028,23,23,65476.071,61553.791,127029.861
World,2028,24,24,64739.946,60917.271,125657.216
World,2028,25,25,64063.931,60329.97,124393.901
World,2028,26,26,63605.509,59911.586,123517.095
World,2028,27,27,63416.319,59717.832,123134.151
World,2028,28,28,62729.091,59089.433,121818.523
World,2028,29,29,61818.416,58296.914,120115.331
World,2028,30,30,61446.215,57994.041,119440.255
World,2028,31,31,61251.788,57843.467,119095.254
World,2028,32,32,61143.295,57778.799,118922.094
World,2028,33,33,60974.096,57668.639,118642.735
World,2028,34,34,60744.684,57543.541,118288.225
World,2028,35,35,60706.632,57614.516,118321.148
World,2028,36,36,60934.298,57940.87,118875.168
World,2028,37,37,62213.726,59222.089,121435.815
World,2028,38,38,62717.712,59824.851,122542.564
World,2028,39,39,61544.882,58906.24,120451.122
World,2028,40,40,60824.905,58405.539,119230.443
World,2028,41,41,59979.442,57822.785,117802.227
World,2028,42,42,58370.035,56531.935,114901.97
World,2028,43,43,56764.973,55175.585,111940.558
World,2028,44,44,55259.598,53865.143,109124.74
World,2028,45,45,54572.734,53303.232,107875.966
World,2028,46,46,53616.208,52479.859,106096.067
World,2028,47,47,51922.853,50965.27,102888.124
World,2028,48,48,50447.194,49664.33,100111.523
World,2028,49,49,48720.086,48124.2,96844.285
World,2028,50,50,47250.944,46845.397,94096.341
World,2028,51,51,46521.655,46307.56,92829.215
World,2028,52,52,46021.179,46026.874,92048.052
World,2028,53,53,45733.124,45927.737,91660.86
World,2028,54,54,45648.397,46034.88,91683.276
World,2028,55,55,45246.537,45850.876,91097.413
World,2028,56,56,44721.656,45562.78,90284.436
World,2028,57,57,44306.233,45352.75,89658.983
World,2028,58,58,43408.148,44632.821,88040.97
World,2028,59,59,42157.378,43666.257,85823.635
World,2028,60,60,40274.471,42027.812,82302.282
World,2028,61,61,38592.04,40523.978,79116.019
World,2028,62,62,38044.34,40224.542,78268.882
World,2028,63,63,37324.859,39760.819,77085.678
World,2028,64,64,36818.308,39527.927,76346.235
World,2028,65,65,35031.435,37933.46,72964.894
World,2028,66,66,30880.504,33846.95,64727.454
World,2028,67,67,28121.334,31230.062,59351.396
World,2028,68,68,27121.255,30466.537,57587.793
World,2028,69,69,26477.304,30067.243,56544.546
World,2028,70,70,26210.834,30099.094,56309.929
World,2028,71,71,24970.671,29090.121,54060.791
World,2028,72,72,23480.23,27798.897,51279.127
World,2028,73,73,22228.738,26740.893,48969.632
World,2028,74,74,20553.727,25134.548,45688.274
World,2028,75,75,19148.493,23832.496,42980.989
World,2028,76,76,17580.394,22264.115,39844.51
World,2028,77,77,15978.369,20574.433,36552.802
World,2028,78,78,14553.995,19044.821,33598.815
World,2028,79,79,12943.507,17163.281,30106.788
World,2028,80,80,11588.845,15578.147,27166.993
World,2028,81,81,10226.604,14013.242,24239.846
World,2028,82,82,8581.662,12030.04,20611.701
World,2028,83,83,7270.087,10427.712,17697.799
World,2028,84,84,6406.723,9429.922,15836.645
World,2028,85,85,5587.026,8529.983,14117.008
World,2028,86,86,4832.844,7722.226,12555.07
World,2028,87,87,4135.648,6919.405,11055.052
World,2028,88,88,3446.214,6037.319,9483.532
World,2028,89,89,2817.143,5155.645,7972.788
World,2028,90,90,2282.739,4377.291,6660.029
World,2028,91,91,1806.329,3654.55,5460.88
World,2028,92,92,1390.493,2979.827,4370.319
World,2028,93,93,1038.724,2360.389,3399.113
World,2028,94,94,754.073,1816.737,2570.81
World,2028,95,95,538.409,1386.548,1924.957
World,2028,96,96,376.025,1036.072,1412.097
World,2028,97,97,255.808,752.127,1007.935
World,2028,98,98,167.647,528.167,695.813
World,2028,99,99,105.588,357.697,463.285
World,2028,100+,100,152.131,608.548,760.679
World,2029,0,0,66562.017,63595.137,130157.154
World,2029,1,1,66049.758,63133.02,129182.777
World,2029,2,2,65794.061,62853.757,128647.818
World,2029,3,3,65599.006,62628.395,128227.401
World,2029,4,4,65448.781,62440.549,127889.33
World,2029,5,5,65262.041,62206.192,127468.232
World,2029,6,6,65173.418,62063.281,127236.7
World,2029,7,7,65429.296,62273.48,127702.777
World,2029,8,8,65917.32,62671.684,128589.004
World,2029,9,9,67199.508,63708.902,130908.409
World,2029,10,10,68551.933,64858.811,133410.744
World,2029,11,11,69668.024,65857.019,135525.043
World,2029,12,12,70729.47,66752.168,137481.638
World,2029,13,13,70808.047,66740.512,137548.559
World,2029,14,14,70785.368,66649.029,137434.397
World,2029,15,15,70905.636,66695.115,137600.751
World,2029,16,16,71134.364,66822.553,137956.916
World,2029,17,17,70786.042,66421.951,137207.992
World,2029,18,18,69909.496,65567.446,135476.941
World,2029,19,19,69554.689,65211.216,134765.905
World,2029,20,20,69063.803,64763.289,133827.092
World,2029,21,21,68187.459,63974.36,132161.819
World,2029,22,22,67187.678,63076.52,130264.198
World,2029,23,23,66260.595,62240.521,128501.116
World,2029,24,24,65468.039,61535.734,127003.773
World,2029,25,25,64717.694,60879.774,125597.469
World,2029,26,26,64021.185,60270.253,124291.439
World,2029,27,27,63530.491,59836.054,123366.546
World,2029,28,28,63324.024,59631.363,122955.386
World,2029,29,29,62622.348,58996.741,121619.088
World,2029,30,30,61694.313,58200.261,119894.573
World,2029,31,31,61316.284,57895.427,119211.712
World,2029,32,32,61109.161,57741.662,118850.823
World,2029,33,33,61014.584,57678.12,118692.704
World,2029,34,34,60828.164,57563.351,118391.515
World,2029,35,35,60602.8,57438.45,118041.25
World,2029,36,36,60533.611,57502.048,118035.659
World,2029,37,37,60749.155,57824.148,118573.303
